C01
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
0.296795183
