date_utc,value,assets
2021-09-02 01:00:00+00:00,1.907,0.6
2021-09-02 01:15:00+00:00,2.167,0.6
2021-09-02 01:30:00+00:00,2.0220000000000002,0.6
2021-09-02 01:45:00+00:00,2.093,0.6
2021-09-02 02:00:00+00:00,2.14,0.6
2021-09-02 02:15:00+00:00,2.269,0.6
2021-09-02 02:30:00+00:00,2.251,0.6
2021-09-02 02:45:00+00:00,2.329,0.6
2021-09-02 03:00:00+00:00,2.484,0.6
2021-09-02 03:15:00+00:00,2.331,0.6
2021-09-02 03:30:00+00:00,2.576,0.6
2021-09-02 03:45:00+00:00,2.317,0.6
2021-09-02 04:00:00+00:00,2.324,0.6
2021-09-02 04:15:00+00:00,2.649,0.6
2021-09-02 04:30:00+00:00,2.59,0.6
2021-09-02 04:45:00+00:00,2.577,0.6
2021-09-02 05:00:00+00:00,2.449,0.6
2021-09-02 05:15:00+00:00,2.43,0.6
2021-09-02 05:30:00+00:00,2.812,0.6
2021-09-02 05:45:00+00:00,2.489,0.6
2021-09-02 06:00:00+00:00,2.072,0.6
2021-09-02 06:15:00+00:00,2.4570000000000003,0.6
2021-09-02 06:30:00+00:00,2.835,0.6
2021-09-02 06:45:00+00:00,3.737,0.6
2021-09-02 07:00:00+00:00,3.647,0.6
2021-09-02 07:15:00+00:00,3.6229999999999998,0.6
2021-09-02 07:30:00+00:00,2.792,0.6
2021-09-02 07:45:00+00:00,2.168,0.6
2021-09-02 08:00:00+00:00,2.154,0.6
2021-09-02 08:15:00+00:00,2.2560000000000002,0.6
2021-09-02 08:30:00+00:00,2.593,0.6
2021-09-02 08:45:00+00:00,1.9849999999999999,0.6
2021-09-02 09:00:00+00:00,2.202,0.6
2021-09-02 09:15:00+00:00,1.9580000000000002,0.6
2021-09-02 09:30:00+00:00,2.295,0.6
2021-09-02 09:45:00+00:00,1.994,0.6
2021-09-02 10:00:00+00:00,2.902,0.6
2021-09-02 10:15:00+00:00,2.869,0.6
2021-09-02 10:30:00+00:00,2.253,0.6
2021-09-02 10:45:00+00:00,2.872,0.6
2021-09-02 11:00:00+00:00,2.318,0.6
2021-09-02 11:15:00+00:00,2.424,0.6
2021-09-02 11:30:00+00:00,2.199,0.6
2021-09-02 11:45:00+00:00,2.618,0.6
2021-09-02 12:00:00+00:00,2.7720000000000002,0.6
2021-09-02 12:15:00+00:00,2.423,0.6
2021-09-02 12:30:00+00:00,2.957,0.6
2021-09-02 12:45:00+00:00,2.7800000000000002,0.6
2021-09-02 13:00:00+00:00,2.477,0.6
2021-09-02 13:15:00+00:00,2.161,0.6
2021-09-02 13:30:00+00:00,2.52,0.6
2021-09-02 13:45:00+00:00,2.547,0.6
2021-09-02 14:00:00+00:00,2.774,0.6
2021-09-02 14:15:00+00:00,2.561,0.6
2021-09-02 14:30:00+00:00,2.2640000000000002,0.6
2021-09-02 14:45:00+00:00,1.953,0.6
2021-09-02 15:00:00+00:00,1.929,0.6
2021-09-02 15:15:00+00:00,1.7610000000000001,0.6
2021-09-02 15:30:00+00:00,2.1470000000000002,0.6
2021-09-02 15:45:00+00:00,1.921,0.6
2021-09-02 16:00:00+00:00,1.877,0.6
2021-09-02 16:15:00+00:00,1.914,0.6
2021-09-02 16:30:00+00:00,1.955,0.6
2021-09-02 16:45:00+00:00,1.8279999999999998,0.6
2021-09-02 17:00:00+00:00,1.8479999999999999,0.6
2021-09-02 17:15:00+00:00,2.694,0.6
2021-09-02 17:30:00+00:00,2.173,0.6
2021-09-02 17:45:00+00:00,1.932,0.6
2021-09-02 18:00:00+00:00,2.2560000000000002,0.6
2021-09-02 18:15:00+00:00,2.6270000000000002,0.6
2021-09-02 18:30:00+00:00,2.9219999999999997,0.6
2021-09-02 18:45:00+00:00,2.8,0.6
2021-09-02 19:00:00+00:00,2.551,0.6
2021-09-02 19:15:00+00:00,2.5300000000000002,0.6
2021-09-02 19:30:00+00:00,2.845,0.6
2021-09-02 19:45:00+00:00,3.0860000000000003,0.6
2021-09-02 20:00:00+00:00,2.254,0.6
2021-09-02 20:15:00+00:00,2.183,0.6
2021-09-02 20:30:00+00:00,2.378,0.6
2021-09-02 20:45:00+00:00,2.4779999999999998,0.6
2021-09-02 21:00:00+00:00,2.519,0.6
2021-09-02 21:15:00+00:00,2.6020000000000003,0.6
2021-09-02 21:30:00+00:00,2.148,0.6
2021-09-02 21:45:00+00:00,2.188,0.6
2021-09-02 22:00:00+00:00,1.9969999999999999,0.6
2021-09-02 22:15:00+00:00,1.923,0.6
2021-09-02 22:30:00+00:00,1.942,0.6
2021-09-02 22:45:00+00:00,1.894,0.6
2021-09-02 23:00:00+00:00,1.953,0.6
2021-09-02 23:15:00+00:00,2.024,0.6
2021-09-02 23:30:00+00:00,1.885,0.6
2021-09-02 23:45:00+00:00,1.891,0.6
2021-09-03 00:00:00+00:00,2.001,0.6
2021-09-03 00:15:00+00:00,1.785,0.6
2021-09-03 00:30:00+00:00,1.811,0.6
2021-09-03 00:45:00+00:00,2.044,0.6
2021-09-03 01:00:00+00:00,1.89,0.6
2021-09-03 01:15:00+00:00,1.766,0.6
2021-09-03 01:30:00+00:00,2.0220000000000002,0.6
2021-09-03 01:45:00+00:00,1.68,0.6
2021-09-03 02:00:00+00:00,1.9660000000000002,0.6
2021-09-03 02:15:00+00:00,1.9929999999999999,0.6
2021-09-03 02:30:00+00:00,2.173,0.6
2021-09-03 02:45:00+00:00,2.5100000000000002,0.6
2021-09-03 03:00:00+00:00,2.2520000000000002,0.6
2021-09-03 03:15:00+00:00,2.231,0.6
2021-09-03 03:30:00+00:00,2.177,0.6
2021-09-03 03:45:00+00:00,2.158,0.6
2021-09-03 04:00:00+00:00,2.312,0.6
2021-09-03 04:15:00+00:00,1.569,0.6
2021-09-03 04:30:00+00:00,1.6380000000000001,0.6
2021-09-03 04:45:00+00:00,1.7730000000000001,0.6
2021-09-03 05:00:00+00:00,1.725,0.6
2021-09-03 05:15:00+00:00,1.897,0.6
2021-09-03 05:30:00+00:00,2.646,0.6
2021-09-03 05:45:00+00:00,3.0820000000000003,0.6
2021-09-03 06:00:00+00:00,2.581,0.6
2021-09-03 06:15:00+00:00,2.598,0.6
2021-09-03 06:30:00+00:00,3.16,0.6
2021-09-03 06:45:00+00:00,3.189,0.6
2021-09-03 07:00:00+00:00,2.741,0.6
2021-09-03 07:15:00+00:00,2.029,0.6
2021-09-03 07:30:00+00:00,3.081,0.6
2021-09-03 07:45:00+00:00,2.659,0.6
2021-09-03 08:00:00+00:00,2.3369999999999997,0.6
2021-09-03 08:15:00+00:00,1.867,0.6
2021-09-03 08:30:00+00:00,2.43,0.6
2021-09-03 08:45:00+00:00,2.529,0.6
2021-09-03 09:00:00+00:00,3.05,0.6
2021-09-03 09:15:00+00:00,2.996,0.6
2021-09-03 09:30:00+00:00,3.177,0.6
2021-09-03 09:45:00+00:00,2.824,0.6
2021-09-03 10:00:00+00:00,3.093,0.6
2021-09-03 10:15:00+00:00,3.4290000000000003,0.6
2021-09-03 10:30:00+00:00,1.9180000000000001,0.6
2021-09-03 10:45:00+00:00,1.714,0.6
2021-09-03 11:00:00+00:00,2.195,0.6
2021-09-03 11:15:00+00:00,1.6179999999999999,0.6
2021-09-03 11:30:00+00:00,2.338,0.6
2021-09-03 11:45:00+00:00,2.3,0.6
2021-09-03 12:00:00+00:00,2.384,0.6
2021-09-03 12:15:00+00:00,1.987,0.6
2021-09-03 12:30:00+00:00,2.008,0.6
2021-09-03 12:45:00+00:00,2.081,0.6
2021-09-03 13:00:00+00:00,1.895,0.6
2021-09-03 13:15:00+00:00,1.888,0.6
2021-09-03 13:30:00+00:00,1.98,0.6
2021-09-03 13:45:00+00:00,2.218,0.6
2021-09-03 14:00:00+00:00,2.158,0.6
2021-09-03 14:15:00+00:00,2.227,0.6
2021-09-03 14:30:00+00:00,2.411,0.6
2021-09-03 14:45:00+00:00,2.079,0.6
2021-09-03 15:00:00+00:00,1.805,0.6
2021-09-03 15:15:00+00:00,1.871,0.6
2021-09-03 15:30:00+00:00,1.954,0.6
2021-09-03 15:45:00+00:00,1.802,0.6
2021-09-03 16:00:00+00:00,2.191,0.6
2021-09-03 16:15:00+00:00,2.391,0.6
2021-09-03 16:30:00+00:00,2.176,0.6
2021-09-03 16:45:00+00:00,1.938,0.6
2021-09-03 17:00:00+00:00,2.154,0.6
2021-09-03 17:15:00+00:00,1.608,0.6
2021-09-03 17:30:00+00:00,1.562,0.6
2021-09-03 17:45:00+00:00,1.72,0.6
2021-09-03 18:00:00+00:00,2.542,0.6
2021-09-03 18:15:00+00:00,3.084,0.6
2021-09-03 18:30:00+00:00,2.838,0.6
2021-09-03 18:45:00+00:00,2.786,0.6
2021-09-03 19:00:00+00:00,2.625,0.6
2021-09-03 19:15:00+00:00,2.606,0.6
2021-09-03 19:30:00+00:00,2.777,0.6
2021-09-03 19:45:00+00:00,2.696,0.6
2021-09-03 20:00:00+00:00,2.6670000000000003,0.6
2021-09-03 20:15:00+00:00,2.444,0.6
2021-09-03 20:30:00+00:00,2.5060000000000002,0.6
2021-09-03 20:45:00+00:00,2.2359999999999998,0.6
2021-09-03 21:00:00+00:00,2.042,0.6
2021-09-03 21:15:00+00:00,2.147,0.6
2021-09-03 21:30:00+00:00,2.424,0.6
2021-09-03 21:45:00+00:00,2.226,0.6
2021-09-03 22:00:00+00:00,1.929,0.6
2021-09-03 22:15:00+00:00,2.323,0.6
2021-09-03 22:30:00+00:00,2.395,0.6
2021-09-03 22:45:00+00:00,2.003,0.6
2021-09-03 23:00:00+00:00,1.955,0.6
2021-09-03 23:15:00+00:00,1.954,0.6
2021-09-03 23:30:00+00:00,2.058,0.6
2021-09-03 23:45:00+00:00,2.227,0.6
2021-09-04 00:00:00+00:00,2.524,0.6
2021-09-04 00:15:00+00:00,2.468,0.6
2021-09-04 00:30:00+00:00,2.275,0.6
2021-09-04 00:45:00+00:00,2.204,0.6
2021-09-04 01:00:00+00:00,1.846,0.6
2021-09-04 01:15:00+00:00,1.9209999999999998,0.6
2021-09-04 01:30:00+00:00,1.883,0.6
2021-09-04 01:45:00+00:00,1.9140000000000001,0.6
2021-09-04 02:00:00+00:00,2.112,0.6
2021-09-04 02:15:00+00:00,2.095,0.6
2021-09-04 02:30:00+00:00,2.029,0.6
2021-09-04 02:45:00+00:00,1.947,0.6
2021-09-04 03:00:00+00:00,2.05,0.6
2021-09-04 03:15:00+00:00,2.211,0.6
2021-09-04 03:30:00+00:00,2.191,0.6
2021-09-04 03:45:00+00:00,2.16,0.6
2021-09-04 04:00:00+00:00,2.2030000000000003,0.6
2021-09-04 04:15:00+00:00,1.572,0.6
2021-09-04 04:30:00+00:00,1.417,0.6
2021-09-04 04:45:00+00:00,1.858,0.6
2021-09-04 05:00:00+00:00,2.2439999999999998,0.6
2021-09-04 05:15:00+00:00,2.489,0.6
2021-09-04 05:30:00+00:00,2.426,0.6
2021-09-04 05:45:00+00:00,2.169,0.6
2021-09-04 06:00:00+00:00,2.4210000000000003,0.6
2021-09-04 06:15:00+00:00,1.9689999999999999,0.6
2021-09-04 06:30:00+00:00,1.689,0.6
2021-09-04 06:45:00+00:00,2.107,0.6
2021-09-04 07:00:00+00:00,2.324,0.6
2021-09-04 07:15:00+00:00,2.551,0.6
2021-09-04 07:30:00+00:00,3.203,0.6
2021-09-04 07:45:00+00:00,2.708,0.6
2021-09-04 08:00:00+00:00,2.391,0.6
2021-09-04 08:15:00+00:00,2.7199999999999998,0.6
2021-09-04 08:30:00+00:00,2.059,0.6
2021-09-04 08:45:00+00:00,2.271,0.6
2021-09-04 09:00:00+00:00,2.45,0.6
2021-09-04 09:15:00+00:00,2.056,0.6
